0	0	0.103773585	0.132075472	0.132075472	0.006289308	0.08490566	0.088050314	0.009433962	0.163522013	0	0.251572327	0.132075472	0.075471698	0.172955975	0.188679245	0.289308176	0.27672956	0.43081761	0.459119497	0.270440252	0.352201258	0.229559748	0.389937107	0.421383648	0.367924528	0.493710692	0.389937107	0.440251572	0.440251572	0.503144654	0.503144654	0.389937107	0.418238994	0.534591195	0.377358491	0.490566038	0.537735849	0.528301887	0.433962264	0.462264151	0.509433962	0.424528302	0.462264151	0.471698113	0.553459119	0.603773585	0.641509434	0.503144654	0.606918239	0.566037736	0.418238994	0.534591195	0.588050314	0.559748428	0.622641509	0.660377358	0.487421384	0.572327044	0.710691824	0.518867925	0.51572327	0.509433962	0.490566038	0.459119497	0.594339623	0.399371069	0.547169811	0.437106918	0.389937107	0.421383648	0.490566038	0.443396226	0.493710692	0.606918239	0.588050314	0.487421384	0.537735849	0.487421384	0.503144654	0.525157233	0.581761006	0.553459119	0.600628931	0.600628931	0.591194969	0.63836478	0.632075472	0.534591195	0.566037736	0.672955975	0.610062893	0.578616352	0.65408805	0.716981132	0.698113208	0.748427673	0.669811321	0.72327044	0.801886792	0.704402516	0.764150943	0.748427673	0.619496855	0.764150943	0.754716981	0.745283019	0.773584906	0.830188679	0.789308176	0.823899371	0.902515723	0.820754717	0.86163522	0.911949686	0.905660377	1	0.883647799	0.968553459	0.842767296	0.748427673	0.732704403	0.889937107	0.729559748	0.971698113	0.955974843	0.814465409	0.886792453	0.814465409	0.86163522	0.833333333	0.896226415	0.918238994	0.924528302	0.849056604	0.742138365	0.918238994	0.817610063	0.811320755	0.732704403	0.735849057	0.773584906	0.779874214	0.628930818	0.660377358
2	0.093959732	0.087248322	0.281879195	0.147651007	0.258389262	0.100671141	0.288590604	0.161073826	0.33557047	0.241610738	0.325503356	0.345637584	0.466442953	0.506711409	0.483221477	0.486577181	0.429530201	0.476510067	0.379194631	0.570469799	0.506711409	0.201342282	0.362416107	0.597315436	0.513422819	0.540268456	0.486577181	0.553691275	0.714765101	0.573825503	0.815436242	0.60738255	0.661073826	0.744966443	0.946308725	0.714765101	0.60738255	0.436241611	0.728187919	0.583892617	0.604026846	0.681208054	0.818791946	0.775167785	0.912751678	0.825503356	0.711409396	0.526845638	0.744966443	0.510067114	0.637583893	0.781879195	0.634228188	0.553691275	0.473154362	0.77852349	0.718120805	0.946308725	0.791946309	0.432885906	0.332214765	0.593959732	0.533557047	0.453020134	0.476510067	0.530201342	0.55033557	0.580536913	0.640939597	0.761744966	0.687919463	1	0.989932886	0.808724832	0.728187919	0.640939597	0.510067114	0.486577181	0.677852349	0.681208054	0.684563758	0.600671141	0.573825503	0.708053691	0.744966443	0.590604027	0.570469799	0.66442953	0.479865772	0.422818792	0.409395973	0.647651007	0.513422819	0.372483221	0.483221477	0.510067114	0.469798658	0.456375839	0.439597315	0.55033557	0.406040268	0.369127517	0.503355705	0.432885906	0.453020134	0.44295302	0.456375839	0.359060403	0.416107383	0.560402685	0.60738255	0.587248322	0.432885906	0.526845638	0.610738255	0.523489933	0.436241611	0.419463087	0.426174497	0.416107383	0.369127517	0.348993289	0.483221477	0.342281879	0.379194631	0.506711409	0.244966443	0.093959732	0.140939597	0.197986577	0.154362416	0.127516779	0.134228188	0.167785235	0.157718121	0.144295302	0.087248322	0.174496644	0.137583893	0.161073826	0	0.127516779	0.151006711	0.077181208
0	0.042016807	0.050420168	0.008403361	0.18487395	0.138655462	0.012605042	0.050420168	0	0.289915966	0	0.067226891	0.147058824	0.201680672	0.277310924	0.243697479	0.294117647	0.239495798	0.344537815	0.369747899	0.357142857	0.378151261	0.348739496	0.323529412	0.411764706	0.361344538	0.403361345	0.453781513	0.466386555	0.403361345	0.550420168	0.74789916	0.630252101	0.74789916	0.613445378	0.647058824	0.764705882	0.546218487	0.806722689	0.613445378	0.596638655	0.62605042	0.642857143	0.638655462	0.74789916	0.647058824	0.777310924	0.87394958	0.886554622	0.852941176	0.777310924	0.903361345	0.890756303	1	0.957983193	0.924369748	0.693277311	0.731092437	0.739495798	0.718487395	0.743697479	0.760504202	0.768907563	0.81092437	0.785714286	0.764705882	0.81512605	0.68907563	0.731092437	0.638655462	0.634453782	0.680672269	0.663865546	0.756302521	0.768907563	0.701680672	0.798319328	0.735294118	0.861344538	0.827731092	0.844537815	0.710084034	0.806722689	0.806722689	0.760504202	0.634453782	0.743697479	0.731092437	0.710084034	0.739495798	0.634453782	0.739495798	0.705882353	0.651260504	0.659663866	0.596638655	0.605042017	0.642857143	0.613445378	0.56302521	0.613445378	0.634453782	0.634453782	0.634453782	0.495798319	0.390756303	0.432773109	0.470588235	0.365546218	0.462184874	0.289915966	0.390756303	0.445378151	0.331932773	0.264705882	0.25210084	0.256302521	0.197478992	0.264705882	0.168067227	0.037815126	0.092436975	0.117647059	0.121848739	0.180672269	0.084033613	0.130252101	0.079831933	0.079831933	0.168067227	0.113445378	0.130252101	0.163865546	0.159663866	0.155462185	0.193277311	0.151260504	0.088235294	0.096638655	0.096638655	0.079831933	0.134453782	0.088235294	0.06302521	0.084033613
1	0.452793834	0.441233141	0.545279383	0.500963391	0.676300578	0.560693642	0.556840077	0.512524085	0.574181118	0.583815029	0.579961464	0.658959538	0.666666667	0.591522158	0.639691715	0.705202312	0.539499037	0.749518304	0.500963391	0.460500963	0.597302505	0.315992293	0.587668593	0.614643545	0.647398844	0.595375723	0.475915222	0.628131021	1	0.159922929	0.032755299	0.019267823	0.080924855	0.294797688	0.396917148	0.389210019	0.412331407	0.352601156	0.427745665	0.371868979	0.547206166	0.543352601	0.46628131	0.566473988	0.44894027	0.497109827	0.483622351	0.579961464	0.566473988	0.487475915	0.549132948	0.520231214	0.535645472	0.497109827	0.510597303	0.44894027	0.587668593	0.460500963	0.570327553	0.49132948	0.452793834	0.468208092	0.475915222	0.445086705	0.504816956	0.387283237	0.439306358	0.425818882	0.414258189	0.393063584	0.369942197	0.32177264	0.435452794	0.335260116	0.385356455	0.341040462	0.373795761	0.368015414	0.269749518	0.362235067	0.317919075	0.287090559	0.337186898	0.262042389	0.298651252	0.238921002	0.06743738	0.096339114	0	0.16955684	0.221579961	0.27938343	0.233140655	0.196531792	0.275529865	0.19460501	0.213872832	0.248554913	0.238921002	0.23699422	0.186897881	0.252408478	0.235067437	0.186897881	0.294797688	0.188824663	0.165703276	0.183044316	0.196531792	0.078998073	0.146435453	0.100192678	0.148362235	0.186897881	0.148362235	0.221579961	0.061657033	0.019267823	0.125240848	0.179190751	0.202312139	0.088631985	0.132947977	0.052023121	0.121387283	0.077071291	0.036608863	0.12716763	0.100192678	0.08477842	0.075144509	0.115606936	0.086705202	0.148362235	0.098265896	0.055876686	0.142581888	0.011560694	0.073217726	0.075144509	0.063583815	0.140655106	0.125240848	0.034682081
3	0.327464789	0.396126761	0.508802817	0.51056338	0.521126761	0.623239437	0.561619718	0.558098592	0.521126761	0.514084507	0.558098592	0.477112676	0.498239437	0.352112676	0.466549296	0.529929577	0.577464789	0.512323944	0.63556338	0.61443662	0.526408451	0.617957746	0.623239437	0.665492958	0.644366197	0.621478873	0.663732394	0.665492958	0.681338028	0.674295775	0.679577465	0.772887324	0.836267606	0.792253521	0.711267606	0.757042254	0.75	0.725352113	0.769366197	0.741197183	0.75528169	0.867957746	0.846830986	0.843309859	0.762323944	0.698943662	0.804577465	0.633802817	0.889084507	0.876760563	0.75528169	0.896126761	0.887323944	0.952464789	0.871478873	0.896126761	0.866197183	0.897887324	0.753521127	0.779929577	0.86971831	0.911971831	0.852112676	0.845070423	0.936619718	0.973591549	0.948943662	0.882042254	1	0.957746479	0.813380282	0.936619718	0.913732394	0.948943662	0.85915493	0.901408451	0.820422535	0.961267606	0.834507042	0.883802817	0.908450704	0.897887324	0.822183099	0.841549296	0.911971831	0.899647887	0.857394366	0.827464789	0.850352113	0.794014085	0.815140845	0.73415493	0.843309859	0.809859155	0.742957746	0.700704225	0.860915493	0.839788732	0.832746479	0.73943662	0.799295775	0.75	0.716549296	0.695422535	0.74471831	0.769366197	0.681338028	0.764084507	0.792253521	0.732394366	0.653169014	0.698943662	0.589788732	0.61971831	0.545774648	0.443661972	0.375	0.410211268	0.464788732	0.440140845	0.36443662	0.411971831	0.332746479	0.355633803	0.345070423	0.227112676	0.301056338	0.251760563	0.264084507	0.227112676	0.197183099	0.225352113	0.132042254	0.146126761	0.126760563	0.063380282	0.026408451	0.021126761	0	0.095070423	0.059859155	0.028169014	0.017605634	0.044014085
3	0.095588235	0	0.192647059	0.297058824	0.295588235	0.367647059	0.338235294	0.35	0.373529412	0.386764706	0.401470588	0.366176471	0.351470588	0.361764706	0.285294118	0.369117647	0.208823529	0.335294118	0.338235294	0.391176471	0.385294118	0.526470588	0.55	0.585294118	0.5	0.611764706	0.651470588	0.636764706	0.639705882	0.7	0.523529412	0.527941176	0.635294118	0.492647059	0.658823529	0.561764706	0.702941176	0.663235294	0.798529412	0.791176471	0.785294118	0.763235294	0.855882353	0.789705882	0.886764706	0.894117647	0.855882353	0.891176471	0.826470588	0.869117647	0.827941176	0.785294118	0.816176471	0.820588235	0.869117647	0.791176471	0.870588235	0.855882353	0.897058824	0.977941176	1	0.936764706	0.929411765	0.913235294	0.858823529	0.891176471	0.882352941	0.897058824	0.877941176	0.867647059	0.892647059	0.851470588	0.883823529	0.892647059	0.9	0.905882353	0.925	0.870588235	0.914705882	0.876470588	0.873529412	0.889705882	0.897058824	0.839705882	0.839705882	0.936764706	0.833823529	0.820588235	0.814705882	0.888235294	0.827941176	0.833823529	0.854411765	0.889705882	0.835294118	0.776470588	0.697058824	0.739705882	0.647058824	0.711764706	0.769117647	0.735294118	0.755882353	0.795588235	0.720588235	0.719117647	0.689705882	0.788235294	0.782352941	0.814705882	0.767647059	0.783823529	0.797058824	0.707352941	0.688235294	0.622058824	0.623529412	0.563235294	0.554411765	0.554411765	0.585294118	0.657352941	0.654411765	0.635294118	0.547058824	0.725	0.680882353	0.688235294	0.769117647	0.644117647	0.677941176	0.652941176	0.552941176	0.541176471	0.580882353	0.552941176	0.551470588	0.373529412	0.502941176	0.548529412	0.458823529	0.570588235	0.567647059	0.513235294
1	0.456289979	0.52238806	0.560056859	0.631840796	0.631130064	0.582089552	0.641080313	0.700781805	0.625444208	0.631840796	0.653162758	0.697938877	0.694385217	0.765458422	0.675906183	0.732764748	0.703624733	0.7960199	0.787491116	0.81307747	0.7960199	0.79246624	0.7960199	0.808102345	0.795309168	0.787491116	0.843638948	0.83724236	0.852878465	0.774697939	0.875621891	0.865671642	0.884150675	0.908315565	0.993603412	0.884861407	0.933191187	0.94811656	1	0.886993603	0.894100924	0.931769723	0.984363895	0.956645345	0.980099502	0.943852168	0.894100924	0.909026297	0.830845771	0.864250178	0.92039801	0.943852168	0.895522388	0.910447761	0.876332623	0.820895522	0.845060412	0.92750533	0.854299929	0.848614072	0.802416489	0.755508173	0.726368159	0.776119403	0.750533049	0.778962331	0.697228145	0.667377399	0.646766169	0.687277896	0.735607676	0.685856432	0.697938877	0.727789623	0.692253021	0.73347548	0.721393035	0.653162758	0.645344705	0.60199005	0.568585643	0.625444208	0.624733475	0.57782516	0.597014925	0.55010661	0.54655295	0.609808102	0.560056859	0.499644634	0.414356787	0.411513859	0.49822317	0.506041222	0.484719261	0.466240227	0.497512438	0.41506752	0.425017768	0.412224591	0.483297797	0.432125089	0.319829424	0.299928927	0.319118692	0.304193319	0.253020611	0.270078181	0.331911869	0.18692253	0.120824449	0.180525942	0.223169865	0.130063966	0.100923952	0.209665956	0.251599147	0.210376688	0.154939588	0.180525942	0.121535181	0.0554371	0.092395167	0.146410803	0.082444918	0.08315565	0.178393746	0.007818053	0.098791756	0.185501066	0	0.127221038	0.127221038	0.141435679	0.179104478	0.144989339	0.096659559	0.174129353	0.063255153	0.122245913	0.047619048	0.106609808	0.1108742	0.017768301
1	0.603271984	0.664621677	0.666666667	0.752556237	0.789366053	0.742331288	0.623721881	0.678936605	0.705521472	0.564417178	0.63190184	0.609406953	0.678936605	0.627811861	0.662576687	0.6400818	0.597137014	0.721881391	0.683026585	0.54396728	0.660531697	0.613496933	0.63394683	0.683026585	0.554192229	0.648261759	0.588957055	0.777096115	1	0.519427403	0.705521472	0.672801636	0.703476483	0.421267894	0.793456033	0.957055215	0.437627812	0.785276074	0.376278119	0.556237219	0.805725971	0.511247444	0.513292434	0.891615542	0.292433538	0.435582822	0.801635992	0.496932515	0.433537832	0.586912065	0.517382413	0.588957055	0.63599182	0.482617587	0.482617587	0.811860941	0.433537832	0.386503067	0.472392638	0.492842536	0.642126789	0.703476483	0.494887526	0.374233129	0.384458078	0.854805726	0.586912065	0.398773006	0.687116564	0.617586912	0.394683027	0.488752556	0.580777096	0.351738241	0.496932515	0.427402863	0.278118609	0.466257669	0.243353783	0.54192229	0.425357873	0.224948875	0.443762781	0.398773006	0.316973415	0.437627812	0.537832311	0.278118609	0.226993865	0.173824131	0.423312883	0.398773006	0.18200409	0.169734151	0.145194274	0.556237219	0.286298569	0.167689162	0.282208589	0.165644172	0.153374233	0.128834356	0.165644172	0.310838446	0.122699387	0.120654397	0.159509202	0.118609407	0.249488753	0.075664622	0.216768916	0.233128834	0.147239264	0.130879346	0.071574642	0.267893661	0.147239264	0.085889571	0.167689162	0.055214724	0.310838446	0.134969325	0.192229039	0.206543967	0.042944785	0.044989775	0.126789366	0.188139059	0.163599182	0.124744376	0.188139059	0.130879346	0.175869121	0.202453988	0.024539877	0.077709611	0.278118609	0.17791411	0.049079755	0.153374233	0.018404908	0.036809816	0	0.388548057
2	0.627272727	0.736363636	0.827272727	0.727272727	0.745454545	0.827272727	0.836363636	0.8	0.790909091	0.745454545	0.718181818	0.872727273	0.9	0.927272727	0.563636364	0.890909091	0.781818182	0.781818182	0.872727273	0.8	0.809090909	0.727272727	0.6	0.545454545	0.609090909	0.763636364	0.809090909	0.190909091	0.281818182	0.5	0.654545455	0.563636364	0.318181818	0.727272727	0.481818182	0.618181818	0.554545455	0.181818182	0.454545455	0.309090909	0.481818182	0.636363636	0.709090909	0.681818182	0.290909091	0.681818182	0.381818182	0.936363636	0.618181818	0.854545455	1	0.790909091	0.681818182	0.972727273	0.645454545	0.663636364	0.745454545	0.809090909	0.772727273	0.636363636	0.7	0.836363636	0.672727273	0.609090909	0.790909091	0.718181818	0.745454545	0.636363636	0.881818182	0.609090909	0.618181818	0.554545455	0.545454545	0.345454545	0.445454545	0.618181818	0.527272727	0.863636364	0.754545455	0.754545455	0.4	0.4	0.490909091	0.681818182	0.554545455	0.3	0.381818182	0.727272727	0.609090909	0.609090909	0.663636364	0.836363636	0.718181818	0.5	0.872727273	0.736363636	0.727272727	0.463636364	0.4	0.554545455	0.527272727	0.327272727	0.590909091	0.436363636	0.381818182	0.227272727	0.145454545	0.218181818	0.263636364	0.381818182	0.272727273	0.490909091	0.136363636	0.409090909	0.218181818	0.136363636	0.072727273	0.145454545	0.063636364	0	0.009090909	0.136363636	0.054545455	0.127272727	0.318181818	0.172727273	0.163636364	0.381818182	0.309090909	0.181818182	0.290909091	0.036363636	0.1	0.163636364	0.545454545	0.163636364	0.454545455	0.263636364	0.727272727	0.327272727	0.6	0.790909091	0.827272727	0.845454545
1	0.411231884	0.385869565	0.456521739	0.567028986	0.577898551	0.538043478	0.561594203	0.561594203	0.628623188	0.652173913	0.690217391	0.68115942	0.697463768	0.697463768	0.721014493	0.684782609	0.72826087	0.766304348	0.751811594	0.815217391	0.842391304	0.824275362	0.835144928	0.826086957	0.85326087	0.835144928	0.882246377	0.89673913	0.927536232	0.902173913	0.858695652	0.947463768	0.940217391	0.954710145	0.954710145	0.925724638	0.865942029	0.923913043	0.885869565	0.90942029	0.807971014	0.891304348	0.856884058	0.934782609	0.867753623	0.961956522	0.873188406	0.927536232	0.958333333	0.951086957	0.934782609	1	0.911231884	0.90942029	0.865942029	0.865942029	0.838768116	0.788043478	0.778985507	0.72826087	0.773550725	0.802536232	0.742753623	0.666666667	0.753623188	0.692028986	0.769927536	0.664855072	0.711956522	0.735507246	0.68115942	0.704710145	0.668478261	0.606884058	0.697463768	0.653985507	0.632246377	0.601449275	0.664855072	0.614130435	0.601449275	0.614130435	0.557971014	0.572463768	0.456521739	0.472826087	0.454710145	0.407608696	0.46557971	0.422101449	0.449275362	0.356884058	0.389492754	0.400362319	0.351449275	0.293478261	0.289855072	0.195652174	0.231884058	0.329710145	0.289855072	0.195652174	0.190217391	0.244565217	0.201086957	0.184782609	0.19384058	0.114130435	0.202898551	0.199275362	0.166666667	0.221014493	0.105072464	0.047101449	0.050724638	0.15942029	0.057971014	0.065217391	0.112318841	0.054347826	0.134057971	0.081521739	0.164855072	0.123188406	0.119565217	0.130434783	0.074275362	0	0.081521739	0.065217391	0.128623188	0.105072464	0.099637681	0.126811594	0.135869565	0.030797101	0.025362319	0.059782609	0.123188406	0.043478261	0.001811594	0.130434783	0.045289855	0.15942029
1	0.16988417	0.227799228	0.250965251	0.316602317	0.355212355	0.374517375	0.409266409	0.447876448	0.486486486	0.513513514	0.544401544	0.517374517	0.567567568	0.590733591	0.594594595	0.602316602	0.664092664	0.66023166	0.702702703	0.722007722	0.733590734	0.764478764	0.810810811	0.83011583	0.853281853	0.857142857	0.810810811	0.552123552	0.683397683	0.752895753	0.749034749	0.822393822	0.706563707	0.768339768	0.810810811	0.799227799	0.803088803	0.617760618	0.752895753	0.617760618	0.706563707	0.895752896	0.814671815	0.768339768	0.764478764	0.783783784	0.752895753	0.876447876	0.88030888	0.907335907	0.88030888	0.888030888	0.868725869	0.868725869	0.8996139	1	0.884169884	0.876447876	0.895752896	0.826254826	0.876447876	0.938223938	0.857142857	0.872586873	0.837837838	0.872586873	0.806949807	0.760617761	0.776061776	0.722007722	0.725868726	0.756756757	0.83011583	0.745173745	0.66023166	0.791505792	0.741312741	0.67953668	0.737451737	0.594594595	0.606177606	0.613899614	0.66023166	0.617760618	0.637065637	0.617760618	0.625482625	0.521235521	0.613899614	0.513513514	0.482625483	0.544401544	0.474903475	0.486486486	0.555984556	0.451737452	0.540540541	0.498069498	0.486486486	0.428571429	0.324324324	0.528957529	0.478764479	0.451737452	0.459459459	0.397683398	0.405405405	0.401544402	0.447876448	0.239382239	0.332046332	0.33976834	0.247104247	0.200772201	0.250965251	0.181467181	0.173745174	0.146718147	0.135135135	0.135135135	0.173745174	0.11969112	0.054054054	0.081081081	0.115830116	0.096525097	0	0.084942085	0.135135135	0.1003861	0.027027027	0.077220077	0.111969112	0.092664093	0.061776062	0.158301158	0.193050193	0.135135135	0.154440154	0.034749035	0.166023166	0.127413127	0.185328185	0.150579151
0	0.460431655	0.316546763	0.489208633	0.532374101	0.525179856	0.553956835	0.64028777	0.712230216	0.769784173	0.669064748	0.762589928	0.784172662	0.712230216	0.81294964	0.726618705	0.705035971	0.697841727	0.784172662	0.741007194	0.834532374	0.784172662	0.848920863	0.654676259	0.769784173	0.676258993	0.755395683	0.625899281	0.726618705	0.791366906	0.791366906	0.647482014	0.705035971	0.697841727	0.784172662	0.71942446	0.762589928	0.748201439	0.762589928	0.791366906	0.741007194	0.841726619	0.73381295	0.834532374	0.863309353	0.841726619	0.863309353	0.920863309	0.884892086	0.863309353	0.834532374	0.841726619	0.73381295	0.942446043	0.827338129	0.892086331	1	0.71942446	0.877697842	0.748201439	0.71942446	0.791366906	0.820143885	0.863309353	0.956834532	0.877697842	0.805755396	0.827338129	0.798561151	0.848920863	0.863309353	0.863309353	0.848920863	0.71942446	0.697841727	0.827338129	0.892086331	0.424460432	0.848920863	0.856115108	0.928057554	0.892086331	0.71942446	0.654676259	0.705035971	0.920863309	0.510791367	0.863309353	0.805755396	0.762589928	0.496402878	0.791366906	0.726618705	0.748201439	0.769784173	0.748201439	0.611510791	0.402877698	0.575539568	0.71942446	0.35971223	0.323741007	0.611510791	0.316546763	0.194244604	0.26618705	0.251798561	0.136690647	0.158273381	0.230215827	0.179856115	0.510791367	0	0.122302158	0.050359712	0.064748201	0.107913669	0.115107914	0.115107914	0.071942446	0.136690647	0.122302158	0.129496403	0.496402878	0.057553957	0.410071942	0.064748201	0.064748201	0.194244604	0.035971223	0.136690647	0.18705036	0.208633094	0.136690647	0.122302158	0.079136691	0.115107914	0.122302158	0.122302158	0.136690647	0.151079137	0.18705036	0.151079137	0.107913669	0.553956835
1	0.172043011	0.130824373	0.297491039	0.129032258	0.288530466	0.275985663	0.247311828	0.295698925	0.345878136	0.327956989	0.419354839	0.369175627	0.424731183	0.489247312	0.494623656	0.580645161	0.451612903	0.571684588	0.593189964	0.607526882	0.688172043	0.695340502	0.559139785	0.688172043	0.686379928	0.691756272	0.724014337	0.786738351	0.806451613	0.853046595	0.863799283	0.872759857	0.870967742	0.946236559	0.91218638	0.948028674	0.967741935	0.897849462	0.937275986	0.992831541	0.910394265	0.840501792	0.878136201	0.82437276	0.849462366	0.876344086	0.892473118	1	0.932539683	0.930107527	0.901433692	0.908602151	0.82078853	0.775985663	0.810035842	0.822580645	0.813620072	0.827956989	0.815412186	0.811827957	0.727598566	0.765232975	0.779569892	0.73297491	0.67921147	0.720430108	0.711469534	0.724014337	0.740143369	0.745519713	0.716845878	0.718637993	0.765232975	0.73297491	0.729390681	0.768817204	0.802867384	0.758064516	0.713261649	0.684587814	0.663082437	0.682795699	0.603942652	0.634408602	0.625448029	0.637992832	0.591397849	0.584229391	0.521505376	0.541218638	0.553763441	0.5609319	0.471326165	0.510752688	0.456989247	0.338709677	0.315412186	0.256272401	0.277777778	0.288530466	0.247311828	0.189964158	0.143369176	0.155913978	0.166666667	0.127240143	0.17562724	0.14874552	0.114695341	0.173835125	0.103942652	0.05734767	0.055555556	0.14516129	0.154121864	0.08781362	0.075268817	0.155913978	0.025089606	0.041218638	0.112903226	0	0.066308244	0.082437276	0.137992832	0.016129032	0.170250896	0.14516129	0.111111111	0.136200717	0.127240143	0.051971326	0.17562724	0.041218638	0.161290323	0.046594982	0.025089606	0.103942652	0.089605735	0.084229391	0.077060932	0.071684588	0.073476703	0.082437276
2	0.137254902	0.003921569	0.188235294	0.258823529	0.250980392	0.180392157	0.192156863	0.207843137	0.192156863	0.192156863	0.231372549	0.207843137	0.231372549	0.258823529	0.258823529	0.329411765	0.180392157	0.223529412	0	0.050980392	0.262745098	0.121568627	0.062745098	0	0.164705882	0.141176471	0.196078431	0.17254902	0.22745098	0.282352941	0.4	0.349019608	0.364705882	0.478431373	0.811764706	0.925490196	0.850980392	0.866666667	0.698039216	0.882352941	0.97254902	0.941176471	0.77254902	0.925490196	0.862745098	0.91372549	0.678431373	0.905882353	0.890196078	0.643137255	0.843137255	0.917647059	1	0.968627451	0.945098039	0.890196078	0.917647059	0.839215686	0.890196078	0.674509804	0.874509804	0.925490196	0.88627451	0.905882353	0.835294118	0.890196078	0.670588235	0.850980392	0.847058824	0.960784314	0.870588235	0.909803922	0.905882353	0.768627451	0.870588235	0.91372549	0.890196078	0.901960784	0.752941176	0.882352941	0.839215686	0.835294118	0.635294118	0.678431373	0.831372549	0.643137255	0.592156863	0.835294118	0.501960784	0.760784314	0.898039216	0.850980392	0.784313725	0.752941176	0.823529412	0.792156863	0.749019608	0.776470588	0.745098039	0.752941176	0.764705882	0.717647059	0.768627451	0.745098039	0.705882353	0.62745098	0.643137255	0.48627451	0.560784314	0.376470588	0.521568627	0.537254902	0.501960784	0.51372549	0.48627451	0.537254902	0.490196078	0.203921569	0.482352941	0.498039216	0.447058824	0.42745098	0.490196078	0.42745098	0.4	0.458823529	0.42745098	0.419607843	0.443137255	0.392156863	0.364705882	0.309803922	0.392156863	0.37254902	0.325490196	0.270588235	0.384313725	0.325490196	0.376470588	0.380392157	0.384313725	0.360784314	0.352941176	0.219607843
